ER_Code,NOC_2016,NOC_2021,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Low_Wage_2024,Median_Wage_2024,High_Wage_2024,Province,Region,NOC_Title_2021,Broad_Category_Code,TEER_Code,Major_Group_Code,Broad_Category_Name,TEER_Level_Name,Major_Group_Name
ER46,7621,75212,11.5,20.0,26.0,12.5,19.79,28.0,17.0,22.0,28.85,Manitoba,Manitoba,public works and maintenance labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER47,7621,75212,13.67,21.05,25.0,15.5,23.0,27.88,20.0,27.0,31.0,Saskatchewan,Saskatchewan,public works and maintenance labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER48,7621,75212,16.0,25.0,38.0,17.0,26.0,36.0,21.25,29.0,32.0,Alberta,Alberta,public works and maintenance labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER10,7622,75211,11.0,14.45,25.0,12.15,17.5,29.0,15.6,17.0,28.0,Newfoundland and Labrador,Newfoundland and Labrador,railway and motor transport labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER12,7622,75211,11.0,14.0,21.0,12.55,14.6,21.83,15.2,17.0,21.69,Nova Scotia,Nova Scotia,railway and motor transport labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER13,7622,75211,11.0,14.46,21.0,12.05,16.5,24.85,15.3,18.0,25.0,New Brunswick,New Brunswick,railway and motor transport labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER24,7622,75211,11.195048,14.99,23.0,13.12,17.15,28.8,16.5,21.0,30.0,Quebec,Quebec,railway and motor transport labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER35,7622,75211,11.4,15.0,22.0,14.25,18.49,28.75,17.2,20.0,28.0,Ontario,Ontario,railway and motor transport labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER46,7622,75211,11.25,20.0,27.35,14.0,19.0,28.0,16.16,23.0,30.0,Manitoba,Manitoba,railway and motor transport labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER47,7622,75211,13.5,18.38,25.5,15.0,20.9,29.93,17.0,23.01,30.0,Saskatchewan,Saskatchewan,railway and motor transport labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER48,7622,75211,17.483947,24.0,27.32,16.0,21.0,29.0,18.0,23.0,30.0,Alberta,Alberta,railway and motor transport labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER59,7622,75211,12.823362,19.688342,26.04,15.0,20.95,30.03,18.0,23.0,29.87,British Columbia,British Columbia,railway and motor transport labourers,7,5,75,"7 - Trades, transport and equipment operators",5 - Short-term demo or no formal education,Labourers in trades/transport
ER24,8211,82010,17.02,21.22,28.4,18.0,22.44,30.27,20.0,29.81,42.65,Quebec,Quebec,"supervisors, logging and forestry",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER35,8211,82010,16.0,25.0,34.0,19.0,26.0,39.0,27.0,40.0,53.42,Ontario,Ontario,"supervisors, logging and forestry",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER48,8211,82010,23.0,29.0,41.59,25.0,37.61,43.75,22.99,33.57,50.85,Alberta,Alberta,"supervisors, logging and forestry",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER59,8211,82010,19.5,30.0,40.0,22.12,36.0,47.0,32.05,41.9,55.42,British Columbia,British Columbia,"supervisors, logging and forestry",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER24,8221,82020,17.14,30.0,55.0,22.0,43.75,59.0,27.5,52.0,68.0,Quebec,Quebec,"supervisors, mining and quarrying",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER35,8221,82020,18.5,32.0,51.0,19.0,35.0,56.25,27.47,50.0,72.12,Ontario,Ontario,"supervisors, mining and quarrying",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER47,8221,82020,24.0,43.89,57.69,25.0,47.75,60.1,42.46,60.0,81.98,Saskatchewan,Saskatchewan,"supervisors, mining and quarrying",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER10,8222,82021,21.88,36.63,51.28,22.0,34.5,60.0,30.0,43.75,91.35,Newfoundland and Labrador,Newfoundland and Labrador,"contractors and supervisors, oil and gas drilling and services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER47,8222,82021,18.46,34.0,57.69,21.59,38.0,61.54,33.65,50.0,76.92,Saskatchewan,Saskatchewan,"contractors and supervisors, oil and gas drilling and services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER48,8222,82021,21.0,40.0,62.98,23.81,45.0,65.13,29.76,47.0,72.12,Alberta,Alberta,"contractors and supervisors, oil and gas drilling and services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER59,8222,82021,21.34955,38.817364,68.706735,17.0,33.65,61.54,28.85,45.8,85.1,British Columbia,British Columbia,"contractors and supervisors, oil and gas drilling and services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER10,8231,83100,17.53,32.0,50.0,23.0,31.0,42.0,27.0,41.0,59.52,Newfoundland and Labrador,Newfoundland and Labrador,underground production and development miners,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER13,8231,83100,13.0,24.0,36.0,15.15,28.1,42.0,20.0,35.0,56.0,New Brunswick,New Brunswick,underground production and development miners,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER24,8231,83100,17.6,32.0,50.0,21.0,35.73,55.0,22.89,38.0,62.21,Quebec,Quebec,underground production and development miners,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER35,8231,83100,18.0,29.0,39.87,21.15,32.5,45.0,26.0,38.0,53.0,Ontario,Ontario,underground production and development miners,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER46,8231,83100,17.4,30.0,36.0,20.0,33.69,44.0,24.04,39.0,52.73,Manitoba,Manitoba,underground production and development miners,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER47,8231,83100,23.0,36.0,44.2,25.0,42.5,50.0,30.0,45.0,53.38,Saskatchewan,Saskatchewan,underground production and development miners,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER48,8231,83100,19.0,37.0,57.69,22.19,39.05,41.86,27.87,42.16,63.68,Alberta,Alberta,underground production and development miners,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER59,8231,83100,23.5,35.0,46.0,25.0,36.0,42.0,32.0,41.0,50.33,British Columbia,British Columbia,underground production and development miners,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER10,8232,83101,19.5,33.0,54.95,20.98,32.0,60.44,18.32,34.34,61.2,Newfoundland and Labrador,Newfoundland and Labrador,"oil and gas well drillers, servicers, testers and related workers",8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER35,8232,83101,15.16,26.0,44.8,18.0,28.0,42.0,20.13,32.0,43.0,Ontario,Ontario,"oil and gas well drillers, servicers, testers and related workers",8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER47,8232,83101,15.0,34.0,43.5,23.0,36.92,50.0,25.0,37.0,52.0,Saskatchewan,Saskatchewan,"oil and gas well drillers, servicers, testers and related workers",8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER48,8232,83101,21.0,38.0,57.2,24.0,39.12,62.58,24.0,42.5,69.0,Alberta,Alberta,"oil and gas well drillers, servicers, testers and related workers",8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER59,8232,83101,18.0,31.73,50.0,22.91,40.0,42.8,25.0,46.56,60.0,British Columbia,British Columbia,"oil and gas well drillers, servicers, testers and related workers",8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER10,8241,83110,16.0,22.0,33.0,17.2,25.0,35.0,20.0,24.5,32.0,Newfoundland and Labrador,Newfoundland and Labrador,logging machinery operators,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER12,8241,83110,14.75,18.0,23.0,14.0,19.0,25.0,18.0,24.04,27.0,Nova Scotia,Nova Scotia,logging machinery operators,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER13,8241,83110,15.0,19.8,26.5,17.0,20.0,26.0,19.0,23.0,32.0,New Brunswick,New Brunswick,logging machinery operators,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER24,8241,83110,15.16,21.75,27.08,17.86,24.0,29.5,21.0,28.0,35.0,Quebec,Quebec,logging machinery operators,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER35,8241,83110,14.86,22.0,28.0,22.02,26.0,30.65,26.32,30.0,35.0,Ontario,Ontario,logging machinery operators,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER47,8241,83110,20.0,25.5,38.0,21.0,27.0,31.0,20.0,28.64,33.73,Saskatchewan,Saskatchewan,logging machinery operators,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER48,8241,83110,21.5,28.67,37.0,20.51,30.0,40.87,30.0,34.0,40.0,Alberta,Alberta,logging machinery operators,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER59,8241,83110,20.0,27.54,32.0,27.0,32.0,40.0,25.0,34.3,40.0,British Columbia,British Columbia,logging machinery operators,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER12,8252,82030,11.0,14.0,22.0,12.55,16.0,23.5,18.0,22.5,36.86,Nova Scotia,Nova Scotia,agricultural service contractors and farm supervisors,8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER24,8252,82030,12.3,16.0,23.0,13.1,17.5,27.4,16.75,22.0,30.0,Quebec,Quebec,agricultural service contractors and farm supervisors,8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER35,8252,82030,11.4,15.215,21.5,14.25,20.0,37.98,17.2,22.5,38.46,Ontario,Ontario,agricultural service contractors and farm supervisors,8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER46,8252,82030,11.0,18.03,25.29,14.6,21.15,33.33,16.0,25.12,42.69,Manitoba,Manitoba,agricultural service contractors and farm supervisors,8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER47,8252,82030,15.6,17.5,35.58,14.42,20.69,36.0,16.0,23.72,30.43,Saskatchewan,Saskatchewan,agricultural service contractors and farm supervisors,8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER48,8252,82030,15.0,18.43,30.0,16.0,20.0,27.0,16.51,23.9,32.0,Alberta,Alberta,agricultural service contractors and farm supervisors,8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER59,8252,82030,11.0,14.97,20.18,14.6,18.5,30.0,17.4,21.0,28.0,British Columbia,British Columbia,agricultural service contractors and farm supervisors,8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER12,8255,82031,12.24,17.0,25.0,12.55,17.25,23.5,18.0,25.35,31.1,Nova Scotia,Nova Scotia,"contractors and supervisors, landscaping, grounds maintenance and horticulture services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER13,8255,82031,12.24,17.0,25.0,12.0,15.73,21.0,16.5,23.0,28.85,New Brunswick,New Brunswick,"contractors and supervisors, landscaping, grounds maintenance and horticulture services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER24,8255,82031,10.75,16.5,28.17,15.0,20.0,32.17,19.0,25.0,38.0,Quebec,Quebec,"contractors and supervisors, landscaping, grounds maintenance and horticulture services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER35,8255,82031,15.0,21.75,30.0,16.02,25.5,38.46,18.0,27.5,42.38,Ontario,Ontario,"contractors and supervisors, landscaping, grounds maintenance and horticulture services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER46,8255,82031,12.25,16.5,23.0,15.38,23.0,27.85,21.0,25.0,35.0,Manitoba,Manitoba,"contractors and supervisors, landscaping, grounds maintenance and horticulture services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER47,8255,82031,14.0,21.315,29.33,15.0,22.0,30.02,18.0,30.27,38.4,Saskatchewan,Saskatchewan,"contractors and supervisors, landscaping, grounds maintenance and horticulture services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER48,8255,82031,15.0,21.5,30.0,20.0,26.41,47.75,21.0,29.81,50.0,Alberta,Alberta,"contractors and supervisors, landscaping, grounds maintenance and horticulture services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER59,8255,82031,15.0,20.6,32.0,15.0,25.0,41.67,18.0,28.0,41.0,British Columbia,British Columbia,"contractors and supervisors, landscaping, grounds maintenance and horticulture services",8,2,82,"8 - Natural resources, agriculture and production",2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: natural resources/agriculture
ER10,8262,83121,19.0,33.0,80.0,20.0,37.0,100.0,20.0,40.0,100.0,Newfoundland and Labrador,Newfoundland and Labrador,fishermen/women,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER1110,8262,83121,12.68,20.0,90.0,14.0,20.83,100.0,17.0,25.0,45.0,Prince Edward Island,Prince Edward Island,fishermen/women,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER12,8262,83121,15.0,30.0,85.02,15.0,30.0,100.0,18.0,30.0,60.0,Nova Scotia,Nova Scotia,fishermen/women,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER13,8262,83121,12.82,20.0,62.6,14.1,20.0,80.0,16.66,21.42,50.0,New Brunswick,New Brunswick,fishermen/women,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER24,8262,83121,12.14,17.5,69.43,14.0,20.0,79.17,16.71,21.37,35.71,Quebec,Quebec,fishermen/women,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER46,8262,83121,14.4,21.9,45.59,13.0,22.5,53.0,18.0,30.0,76.04,Manitoba,Manitoba,fishermen/women,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER59,8262,83121,19.75,30.0,68.3,19.3,35.0,100.0,20.0,40.0,57.52,British Columbia,British Columbia,fishermen/women,8,3,83,"8 - Natural resources, agriculture and production",3 - College diploma/apprenticeship (<2 yrs) or >6mo training,Occupations in natural resources/agriculture
ER24,8411,84100,15.0,21.31,34.29,17.0,32.16,45.0,23.75,32.0,52.45,Quebec,Quebec,underground mine service and support workers,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER10,8412,84101,20.38,33.0,39.5,22.33,32.0,38.02,30.0,40.0,63.71,Newfoundland and Labrador,Newfoundland and Labrador,oil and gas well drilling and related workers and services operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER35,8412,84101,14.084376,28.247061,39.1,20.0,28.12,37.0,22.0,28.57,38.0,Ontario,Ontario,oil and gas well drilling and related workers and services operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER46,8412,84101,23.575,34.0,40.0,25.0,32.0,36.7,27.03,37.0,44.75,Manitoba,Manitoba,oil and gas well drilling and related workers and services operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER47,8412,84101,18.25,32.0,39.0,25.0,33.0,43.75,28.0,40.0,45.0,Saskatchewan,Saskatchewan,oil and gas well drilling and related workers and services operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER48,8412,84101,17.31,30.22,46.43,16.0,32.0,40.0,28.1,40.0,45.5,Alberta,Alberta,oil and gas well drilling and related workers and services operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER59,8412,84101,24.0,34.160917,40.0,30.0,36.0,38.0,29.5,40.0,45.5,British Columbia,British Columbia,oil and gas well drilling and related workers and services operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER13,8421,84110,11.05,16.7,21.88,14.0,20.0,28.0,18.0,22.0,30.0,New Brunswick,New Brunswick,chain saw and skidder operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER24,8421,84110,12.5,17.4,26.3,16.0,22.22,29.0,20.0,26.11,33.0,Quebec,Quebec,chain saw and skidder operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER35,8421,84110,15.0,20.0,26.0,17.45,23.25,30.0,18.0,25.0,31.25,Ontario,Ontario,chain saw and skidder operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER47,8421,84110,15.0,23.5,34.66,15.0,25.0,34.0,17.0,25.0,32.0,Saskatchewan,Saskatchewan,chain saw and skidder operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER48,8421,84110,22.0,29.11,30.0,21.0,25.51,32.0,22.0,29.0,35.0,Alberta,Alberta,chain saw and skidder operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER59,8421,84110,17.0,26.0,40.0,20.0,30.0,36.82,27.0,34.75,40.0,British Columbia,British Columbia,chain saw and skidder operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER10,8422,84111,15.0,19.5,26.57,18.0,20.5,27.46,17.15,21.64,28.0,Newfoundland and Labrador,Newfoundland and Labrador,silviculture and forestry workers,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER12,8422,84111,15.0,20.0,26.0,16.0,20.68,25.0,18.0,22.05,27.5,Nova Scotia,Nova Scotia,silviculture and forestry workers,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER13,8422,84111,14.26,19.0,25.0,15.0,20.0,27.39,18.0,23.65,30.0,New Brunswick,New Brunswick,silviculture and forestry workers,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER24,8422,84111,14.58,20.0,28.0,17.0,21.52,30.78,20.0,25.0,34.0,Quebec,Quebec,silviculture and forestry workers,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER35,8422,84111,16.71,22.14,27.83,16.91,21.84,28.0,19.75,24.43,31.38,Ontario,Ontario,silviculture and forestry workers,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER46,8422,84111,14.56,16.84,23.68,14.0,18.19,26.79,18.0,19.2,25.0,Manitoba,Manitoba,silviculture and forestry workers,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER47,8422,84111,10.72,14.905,23.94,12.5,15.96,24.33,15.0,20.0,27.1,Saskatchewan,Saskatchewan,silviculture and forestry workers,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER48,8422,84111,14.74,18.0,25.0,17.0,20.0,26.12,19.75,22.0,27.0,Alberta,Alberta,silviculture and forestry workers,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER1110,8431,84120,11.0,13.0,17.0,12.85,15.0,20.0,16.0,19.33,28.85,Prince Edward Island,Prince Edward Island,specialized livestock workers and farm machinery operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER12,8431,84120,10.7,12.0,20.0,12.55,15.0,19.0,15.2,17.34,26.15,Nova Scotia,Nova Scotia,specialized livestock workers and farm machinery operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER13,8431,84120,10.65,13.79,17.5,11.7,16.0,22.11,15.3,19.0,24.0,New Brunswick,New Brunswick,specialized livestock workers and farm machinery operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER24,8431,84120,10.75,13.5,20.0,13.1,16.0,22.5,15.75,20.0,28.89,Quebec,Quebec,specialized livestock workers and farm machinery operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER35,8431,84120,11.4,14.0,21.0,14.25,16.5,28.0,17.2,20.0,28.85,Ontario,Ontario,specialized livestock workers and farm machinery operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER46,8431,84120,11.06,16.0,21.98,11.9,18.0,26.25,16.75,22.0,26.5,Manitoba,Manitoba,specialized livestock workers and farm machinery operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER47,8431,84120,11.0,18.0,25.96,12.69,21.0,30.29,16.5,25.0,33.0,Saskatchewan,Saskatchewan,specialized livestock workers and farm machinery operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER48,8431,84120,12.2,18.0,28.85,15.0,20.0,30.59,15.0,22.0,32.0,Alberta,Alberta,specialized livestock workers and farm machinery operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER59,8431,84120,10.85,15.0,30.0,14.6,17.31,30.0,17.4,23.0,50.48,British Columbia,British Columbia,specialized livestock workers and farm machinery operators,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER10,8432,85103,10.5,11.5,13.5,12.15,12.25,15.0,15.6,15.6,19.7,Newfoundland and Labrador,Newfoundland and Labrador,nursery and greenhouse labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER12,8432,85103,10.7,12.0,15.0,12.55,13.15,20.0,15.2,16.8,20.0,Nova Scotia,Nova Scotia,nursery and greenhouse labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER13,8432,85103,10.65,11.5,15.6,11.7,15.0,20.9,15.3,18.0,24.42,New Brunswick,New Brunswick,nursery and greenhouse labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER24,8432,85103,10.75,11.0,16.0,13.1,14.9,20.0,15.75,18.5,24.75,Quebec,Quebec,nursery and greenhouse labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER35,8432,85103,11.4,12.5,25.0,14.25,16.0,29.06,17.2,19.5,30.0,Ontario,Ontario,nursery and greenhouse labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER46,8432,85103,11.0,12.575,18.08,11.9,12.5,20.0,15.8,17.15,20.5,Manitoba,Manitoba,nursery and greenhouse labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER47,8432,85103,10.75,14.0,19.48,11.45,15.25,23.8,15.0,15.5,21.0,Saskatchewan,Saskatchewan,nursery and greenhouse labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
